show_id,date_added,release_year
s8020,"April 1, 2017",2016
s8021,"September 15, 2017",2015
s8022,"May 15, 2017",2008
s8023," January 11, 2019",2018
s8024,"July 15, 2017",2013
s8025,"September 28, 2018",2015
s8026,"June 1, 2018",2017
s8027,"October 1, 2019",2017
s8028,"January 1, 2020",2016
s8029,"February 14, 2016",2015
s8030,"December 17, 2018",2014
s8031,"October 1, 2016",2016
s8032,"December 15, 2018",2016
s8033,"July 4, 2019",2016
s8034,"August 5, 2017",2016
s8035,"June 27, 2018",2014
s8036,"January 16, 2019",2010
s8037,"October 2, 2017",2015
s8038,"March 1, 2020",2004
s8039,"November 1, 2019",1996
s8040,"January 1, 2020",1993
s8041,"December 31, 2018",2018
s8042,"July 26, 2018",2015
s8043,"June 1, 2019",1998
s8044,"July 12, 2019",2008
s8045,"May 15, 2017",2017
s8046,"September 22, 2015",2015
s8047,"January 10, 2020",2016
s8048,"July 1, 2018",2005
s8049,"March 19, 2019",2018
s8050,"January 5, 2019",2013
s8051,"September 1, 2018",1991
s8052,"January 9, 2019",2018
s8053,"January 9, 2019",2018
s8054,"February 15, 2018",2009
s8055,"December 18, 2017",2017
s8056,"August 1, 2019",2003
s8057,"July 19, 2018",2014
s8058,"December 10, 2016",2016
s8059,"May 25, 2019",2016
s8060,"May 17, 2020",2011
s8061,"July 1, 2019",2019
s8062,"November 18, 2016",2016
s8063,"March 31, 2020",2014
s8064,"November 1, 2019",1976
s8065," February 1, 2015",2013
s8066,"July 6, 2017",2017
s8067,"January 9, 2020",2019
s8068,"November 1, 2019",2007
s8069,"June 26, 2019",2018
s8070,"November 1, 2019",2018
s8071," August 13, 2018",2018
s8072,"July 22, 2020",2015
s8073,"January 10, 2021",2012
s8074,"April 15, 2020",2018
s8075,"April 1, 2019",2001
s8076,"March 8, 2019",2002
s8077,"April 1, 2019",2003
s8078,"June 1, 2016",2015
s8079,"August 8, 2019",2018
s8080,"June 28, 2019",2019
s8081,"December 11, 2018",2015
s8082,"February 5, 2017",2015
s8083,"June 26, 2018",2017
s8084,"April 16, 2015",2014
s8085,"August 29, 2019",2013
s8086,"September 1, 2016",2015
s8087,"July 1, 2016",2006
s8088,"November 1, 2019",2008
s8089,"June 6, 2019",2018
s8090,"September 1, 2018",2017
s8091,"March 15, 2018",2010
s8092,"September 14, 2018",2010
s8093,"November 1, 2018",2015
s8094,"December 16, 2017",2010
s8095,"July 1, 2019",2017
s8096,"September 8, 2017",2014
s8097,"February 15, 2015",2014
s8098,"July 22, 2019",2015
s8099,"October 15, 2017",2017
s8100,"June 26, 2020",2020
s8101,"August 30, 2020",2019
s8102,"October 1, 2020",2006
s8103,"January 1, 2016",2015
s8104,"January 1, 2020",1992
s8105,"April 7, 2017",2016
s8106,"September 1, 2019",1981
s8107,"January 1, 2021",1996
s8108,"November 24, 2019",2017
s8109,"February 11, 2017",2016
s8110,"January 18, 2019",2018
s8111,"January 1, 2020",2002
s8112,"November 11, 2019",2019
s8113,"October 14, 2015",2015
s8114,"September 5, 2018",2011
s8115,"August 1, 2018",2018
s8116,"July 1, 2016",2014
s8117,"June 5, 2017",2014
s8118,"December 1, 2019",2018
s8119,"March 19, 2020",2019
s8120,"July 10, 2016",2015
s8121,"March 15, 2017",2014
s8122,"June 28, 2019",2019
s8123,"June 18, 2019",2018
s8124,"January 1, 2018",2017
s8125,"March 1, 2018",2014
s8126,"December 1, 2020",2020
s8127,"January 1, 2021",2007
s8128,"November 1, 2019",1972
s8129,"October 1, 2019",2006
s8130,"March 1, 2017",2016
s8131,"November 20, 2019",1999
s8132,"October 9, 2018",2016
s8133,"April 13, 2020",2020
s8134,"May 24, 2018",2017
s8135,"December 10, 2018",2017
s8136,"March 1, 2017",2016
s8137,"December 31, 2019",1977
s8138,"May 1, 2018",2018
s8139,"January 1, 2020",2007
s8140,"December 1, 2019",2017
s8141,"January 30, 2019",2016
s8142,"June 10, 2017",2016
s8143,"August 16, 2018",1980
s8144,"December 15, 2019",2010
s8145,"March 1, 2018",1999
s8146,"July 15, 2018",2008
s8147,"May 16, 2019",2011
s8148," January 12, 2019",2018
s8149,"June 28, 2019",1993
s8150,"October 15, 2017",2014
s8151,"March 1, 2018",2015
s8152,"June 23, 2018",1999
s8153,"June 23, 2017",2005
s8154,"May 9, 2019",2013
s8155,"July 1, 2019",2016
s8156,"September 25, 2017",2017
s8157,"March 1, 2018",2010
s8158,"January 15, 2017",2016
s8159,"May 1, 2019",2007
s8160,"January 1, 2020",1991
s8161,"January 1, 2020",1990
s8162,"August 2, 2018",2010
s8163,"December 1, 2016",2016
s8164,"July 15, 2018",2017
s8165,"February 12, 2019",2015
s8166,"December 31, 2017",2010
s8167,"January 1, 2020",2003
s8168,"January 1, 2020",2009
s8169,"May 1, 2016",2015
s8170,"September 1, 2018",2017
s8171,"October 15, 2017",2016
s8172,"December 1, 2017",2012
s8173,"March 31, 2018",2015
s8174,"May 25, 2019",2019
s8175," November 1, 2017",2005
s8176,"February 19, 2019",2018
s8177,"November 15, 2019",2016
s8178,"April 6, 2018",2016
s8179,"July 1, 2019",2018
s8180,"July 15, 2018",2015
s8181,"September 18, 2017",2010
s8182,"May 10, 2017",2016
s8183,,2015
s8184,"December 2, 2020",2005
s8185,"November 20, 2019",2011
s8186,"April 1, 2018",2007
s8187,"January 1, 2018",2016
s8188,"January 1, 2021",1995
s8189,"January 1, 2020",2005
s8190," July 1, 2017",1967
s8191,"February 27, 2020",2019
s8192,"March 11, 2020",2019
s8193,"June 13, 2019",2010
s8194," December 14, 2018",2014
s8195,"May 10, 2017",2015
s8196,"December 8, 2018",2013
s8197,"July 1, 2020",2000
s8198,"March 15, 2020",2016
s8199,"December 30, 2018",2016
s8200,"December 1, 2019",2009
s8201,"February 21, 2018",2017
s8202,"December 15, 2018",2015
s8203,"April 1, 2017",2016
s8204,"August 16, 2018",1993
s8205,"April 9, 2019",2018
s8206,"March 31, 2017",1942
s8207,"September 18, 2017",2012
s8208,"November 11, 2016",2016
s8209,"February 1, 2019",2011
s8210,"February 1, 2019",2015
s8211,"December 31, 2018",2018
s8212,"August 7, 2017",2016
s8213,"May 18, 2019",2015
s8214,"March 29, 2019",2016
s8215,"October 10, 2015",2001
s8216,"August 1, 2017",2016
s8217,"February 1, 2019",2011
s8218,"July 1, 2019",2010
s8219,"March 10, 2017",2015
s8220,"October 1, 2019",2010
s8221,"June 1, 2019",2009
s8222,"June 1, 2020",2016
s8223,"January 1, 2019",2008
s8224,"November 1, 2019",2007
s8225,"May 18, 2019",2019
s8226,"February 20, 2018",2017
s8227,"July 16, 2019",2006
s8228,"September 1, 2019",2017
s8229,"July 1, 2019",2005
s8230,"October 1, 2019",2007
s8231,"May 9, 2019",2013
s8232,"September 20, 2018",1983
s8233,"April 1, 2019",2017
s8234,"March 23, 2020",2019
s8235,"December 4, 2018",2017
s8236,"April 1, 2019",2018
s8237,"July 20, 2018",2014
s8238,"June 1, 2020",1977
s8239,"May 1, 2018",2017
s8240,"November 21, 2017",2017
s8241,"June 13, 2019",2017
s8242,"September 1, 2019",2016
s8243,"February 4, 2017",2016
s8244,"August 1, 2019",2017
s8245,"June 20, 2019",2010
s8246,"April 14, 2017",2016
s8247,"May 8, 2016",2015
s8248,"November 1, 2019",2013
s8249,"March 1, 2019",2016
s8250,"November 1, 2019",1965
s8251,"February 1, 2018",2011
s8252,"July 28, 2018",2010
s8253,"July 23, 2019",2018
s8254,"February 6, 2019",2016
s8255,"August 23, 2019",2013
s8256,"April 25, 2019",2011
s8257,"January 1, 2020",1996
s8258," April 20, 2017",2016
s8259,"July 29, 2019",2013
s8260,"January 1, 2019",1994
s8261,"October 1, 2019",1970
s8262,"January 1, 2020",1992
s8263,"September 15, 2019",2016
s8264,"April 2, 2017",2015
s8265,"January 1, 2018",2009
s8266,"December 8, 2018",2011
s8267,"May 1, 2019",1982
s8268,"December 31, 2019",2018
s8269,"June 23, 2018",2016
s8270,"April 26, 2017",2015
s8271,"March 4, 2019",2017
s8272," June 30, 2015",2015
s8273,"January 1, 2021",2006
s8274,"November 8, 2018",2017
s8275,"February 15, 2019",2017
s8276,"July 23, 2018",2017
s8277,"November 20, 2019",2012
s8278,"April 1, 2019",2013
s8279,"January 15, 2019",2018
s8280,"August 1, 2018",2015
s8281,"October 4, 2018",2009
s8282,"September 1, 2017",2016
s8283,"August 24, 2018",2011
s8284,"June 2, 2019",2016
s8285,"January 1, 2020",2005
s8286,"January 1, 2020",2007
s8287,"August 31, 2017",2015
s8288,"September 30, 2018",2016
s8289,"July 26, 2018",2015
s8290,"September 19, 2018",2017
s8291,"January 10, 2020",1981
s8292,"July 26, 2019",2016
s8293,"April 6, 2017",2016
s8294,"March 31, 2017",2012
s8295,"June 1, 2016",2015
s8296,"July 1, 2018",2018
s8297,"January 13, 2019",2010
s8298,"October 1, 2019",2009
s8299,"January 1, 2020",2009
s8300,"September 20, 2016",2014
s8301,"December 3, 2019",2019
s8302,"November 20, 2019",1996
s8303,"September 15, 2017",2016
s8304,"July 31, 2018",1978
s8305,"October 1, 2019",1994
s8306,"October 1, 2019",2000
s8307,"July 28, 2018",1975
s8308,"July 1, 2019",2008
s8309,"January 29, 2018",2017
s8310,"February 14, 2020",2017
s8311,"September 11, 2017",2014
s8312," October 5, 2017",2017
s8313,"August 21, 2020",2016
s8314,"October 1, 2017",2016
s8315,"August 27, 2020",2013
s8316," February 1, 2017",2015
s8317,"July 1, 2016",2007
s8318,"December 8, 2018",2003
s8319,"January 31, 2019",2018
s8320,"April 7, 2020",2019
s8321,"January 5, 2021",2011
s8322,"June 1, 2017",2016
s8323,"June 26, 2019",2018
s8324,"January 24, 2018",2017
s8325,"December 5, 2016",2016
s8326,"November 20, 2019",2009
s8327,"October 20, 2018",2014
s8328,"October 19, 2018",2015
s8329,"October 19, 2018",2015
s8330,"October 19, 2018",2014
s8331,"April 8, 2019",2018
s8332,"December 1, 2018",2018
s8333,"December 31, 2019",1979
s8334,"November 1, 2019",2005
s8335,"March 31, 2017",2013
s8336,"April 18, 2020",2011
s8337,"March 2, 2019",2013
s8338,"December 11, 2017",2017
s8339,"October 4, 2018",2008
s8340,"June 1, 2020",2017
s8341,"May 7, 2019",2018
s8342,"June 1, 2020",2011
s8343,"September 4, 2019",2017
s8344,"June 1, 2016",2015
s8345,"February 26, 2018",2017
s8346,"March 16, 2017",2016
s8347,"July 25, 2018",2005
s8348,"June 2, 2017",2015
s8349,"June 30, 2017",2016
s8350,"March 31, 2017",2015
s8351,"April 1, 2017",2013
s8352,"December 18, 2018",2017
s8353,"January 31, 2019",2014
s8354,"May 14, 2017",2015
s8355,"September 26, 2018",2018
s8356,"February 1, 2017",2016
s8357,"March 8, 2019",2009
s8358," January 1, 2018",2010
s8359,"June 19, 2017",2014
s8360,"March 1, 2019",2018
s8361,"January 30, 2019",2018
s8362,"November 1, 2020",1995
s8363,"August 1, 2018",2009
s8364,"May 15, 2017",2016
s8365,"February 21, 2019",2018
s8366,"January 1, 2020",2009
s8367,"March 5, 2020",2018
s8368,"July 8, 2016",2015
s8369,"December 1, 2016",2008
s8370,"July 7, 2019",2011
s8371,"January 2, 2018",2015
s8372,"December 1, 2017",2010
s8373,"March 8, 2019",2007
s8374,"May 11, 2019",2010
s8375,"October 30, 2018",2013
s8376,"September 1, 2018",2017
s8377,"May 1, 2019",2019
s8378,"June 2, 2018",2010
s8379," March 20, 2018",2009
s8380,"January 30, 2018",2017
s8381,"September 1, 2019",2006
s8382,"June 4, 2018",2017
s8383,"January 1, 2017",2016
s8384,"November 1, 2016",1992
s8385,"September 1, 2019",2010
s8386,"January 13, 2020",2016
s8387,"December 21, 2018",2018
s8388,"May 26, 2016",2014
s8389,"April 21, 2019",2018
s8390,"October 26, 2019",2019
s8391,"December 1, 2017",2017
s8392,"April 1, 2019",2016
s8393,"October 21, 2017",2013
s8394,"December 23, 2018",2017
s8395,"December 1, 2018",2018
s8396,"November 6, 2020",2015
s8397,"March 15, 2019",2006
s8398,"February 1, 2016",2015
s8399,"December 2, 2018",2015
s8400,"August 23, 2018",2017
s8401,"June 23, 2019",2019
s8402,"November 20, 2019",1974
s8403,"January 30, 2019",2008
s8404,"February 26, 2016",2014
s8405,"January 1, 2020",2003
s8406,"January 1, 2020",2002
s8407,"November 20, 2019",2008
s8408,"February 23, 2017",2016
s8409,"October 1, 2019",1982
s8410,"August 16, 2018",1993
s8411,"April 24, 2018",2017
s8412,"January 28, 2016",2012
s8413,"January 12, 2018",2009
s8414,"January 1, 2020",1998
s8415,"November 1, 2019",1999
s8416,"November 1, 2019",2003
s8417,"November 1, 2019",2003
s8418,"April 19, 2019",2018
s8419,"September 30, 2017",2017
s8420,"March 31, 2017",1944
s8421,"June 4, 2019",2009
s8422,"April 17, 2016",2015
s8423," November 1, 2017",2016
s8424," April 15, 2018",2012
s8425," January 28, 2018",2017
s8426,"December 6, 2016",2016
s8427,"January 9, 2019",2016
s8428,"December 15, 2015",2015
s8429,"February 14, 2018",2018
s8430,"July 20, 2017",2017
s8431,"September 1, 2020",2011
s8432,"March 31, 2017",2015
s8433,"July 1, 2018",2017
s8434,"January 1, 2020",1991
s8435,"January 1, 2021",1988
s8436,"January 1, 2020",1984
s8437,"March 31, 2017",1944
s8438,"January 2, 2021",2021
s8439,"April 15, 2019",2018
s8440,"September 30, 2018",2017
s8441,"December 28, 2016",2016
s8442,"May 28, 2019",2018
s8443," January 1, 2016",2012
s8444,"May 30, 2019",2014
s8445,"February 27, 2019",2008
s8446,"February 1, 2020",2010
s8447,"August 1, 2018",2001
s8448,"January 1, 2019",2016
s8449,"January 1, 2020",1997
s8450,"November 1, 2019",1993
s8451,"September 1, 2018",2018
s8452,"April 1, 2020",2012
s8453,"June 1, 2019",2004
s8454,"July 15, 2015",2013
s8455,"July 1, 2019",2006
s8456,"June 15, 2014",2014
s8457,"March 1, 2018",2017
s8458,"October 1, 2020",2012
s8459,"May 16, 2017",2012
s8460,"March 1, 2018",2015
s8461,"June 20, 2019",2012
s8462,"January 1, 2021",2004
s8463,"August 24, 2018",2017
s8464,"October 1, 2017",2004
s8465,"February 22, 2019",2014
s8466,"October 1, 2020",2004
s8467,"July 16, 2019",2009
s8468,"November 18, 2017",2017
s8469,"August 7, 2019",2019
s8470,"October 1, 2019",2006
s8471,"June 7, 2019",2018
s8472,"February 8, 2016",2009
s8473,"October 21, 2018",2008
s8474,"November 20, 2019",1997
s8475,"September 15, 2019",2016
s8476,"January 1, 2017",2010
s8477,"December 29, 2017",2006
s8478,"June 16, 2017",2015
s8479,"February 28, 2019",2016
s8480,"July 1, 2018",2017
s8481,"January 1, 2018",2016
s8482,"June 6, 2019",2015
s8483,"February 17, 2019",2015
s8484,"January 16, 2017",2016
s8485,"February 26, 2018",2016
s8486,"June 13, 2019",2011
s8487,"January 1, 2020",2002
s8488,"March 16, 2017",2014
s8489,"January 14, 2017",2016
s8490,"September 1, 2018",1994
s8491,"September 1, 2018",2017
s8492,"March 22, 2019",2016
s8493,"April 1, 2020",2011
s8494,"July 19, 2018",2014
s8495,"December 6, 2019",2011
s8496,"September 8, 2017",2015
s8497,"March 2, 2017",2014
s8498,"April 26, 2019",2012
s8499,"November 28, 2019",2001
s8500,"November 8, 2018",2015
s8501,"April 1, 2018",2016
s8502,"December 27, 2019",2019
s8503,"April 14, 2017",2014
s8504,"September 30, 2018",2015
s8505,"March 1, 2018",2014
s8506,"June 1, 2020",2017
s8507,"November 13, 2020",1955
s8508,"July 13, 2018",2014
s8509,"January 15, 2017",2015
s8510,"September 28, 2018",2013
s8511," June 1, 2018",2017
s8512,"April 1, 2020",2010
s8513,"June 1, 2019",2016
s8514,"July 15, 2018",2013
s8515,"October 1, 2019",1978
s8516,"November 1, 2020",2010
s8517,"April 5, 2019",2019
s8518,"June 17, 2017",2015
s8519," February 1, 2019",2017
s8520,"February 1, 2019",2017
s8521,"March 15, 2019",2017
s8522,"March 9, 2017",2015
s8523,"February 16, 2019",2017
s8524,"May 22, 2016",1989
s8525,"August 30, 2018",2018
s8526,"September 1, 2019",2009
s8527,"January 1, 2020",1999
s8528,"October 22, 2019",1974
s8529,"June 6, 2019",2013
s8530,"April 9, 2018",2016
s8531,"November 1, 2018",2017
s8532,"November 23, 2019",2002
s8533,"October 1, 2019",2009
s8534,"January 22, 2018",2016
s8535,"December 1, 2019",2017
s8536,"January 1, 2018",1996
s8537,"December 12, 2017",2016
s8538,"April 1, 2019",2015
s8539,"August 1, 2017",2016
s8540," January 8, 2018",2010
s8541,"November 1, 2019",2002
s8542,"July 1, 2017",1963
s8543,"April 25, 2019",2009
s8544,"July 30, 2018",2011
s8545,"June 19, 2018",2017
s8546,"September 15, 2019",2009
s8547,"December 12, 2017",2016
s8548,"February 22, 2019",2013
s8549,"April 20, 2020",2015
s8550,"June 20, 2018",2017
s8551,"April 18, 2019",2015
s8552,"February 22, 2017",2007
s8553,"October 7, 2019",2014
s8554,"November 1, 2018",2007
s8555,"March 8, 2017",1998
s8556,"March 21, 2019",2006
s8557,"September 21, 2019",2017
s8558," December 25, 2015",2005
s8559,"September 17, 2018",2015
s8560,"February 1, 2019",2018
s8561,"September 1, 2016",2010
s8562,"August 1, 2017",2016
s8563,"December 19, 2017",2016
s8564,"November 10, 2018",2017
s8565,"December 31, 2019",1999
s8566,"April 1, 2019",2018
s8567,"June 18, 2019",2017
s8568,"September 1, 2016",2009
s8569,"March 9, 2017",2016
s8570,"August 16, 2018",1985
s8571,"July 18, 2017",2016
s8572,"July 1, 2018",2017
s8573,"November 1, 2019",1988
s8574,"December 16, 2016",2016
s8575,"March 1, 2019",2014
s8576,"May 22, 2017",2015
s8577,"October 14, 2017",2017
s8578,"December 15, 2015",2015
s8579,"March 9, 2017",2015
s8580,"January 15, 2018",2017
s8581,"June 5, 2018",2017
s8582,"April 15, 2020",2011
s8583,"November 2, 2016",2010
s8584,"November 2, 2016",2010
s8585,"June 3, 2017",2016
s8586,"June 20, 2019",2010
s8587,"February 5, 2018",2017
s8588,"March 31, 2017",1947
s8589,"February 9, 2018",2017
s8590,"July 1, 2017",2016
s8591,"August 1, 2018",2017
s8592,"January 1, 2018",2013
s8593,"September 18, 2017",2009
s8594,"February 23, 2018",2014
s8595,"May 17, 2015",2014
s8596,"March 19, 2019",2018
s8597,"September 1, 2017",2014
s8598,"January 1, 2017",2016
s8599,"August 1, 2019",1995
s8600,"September 1, 2017",2015
s8601,"September 11, 2019",2018
s8602,"October 1, 2017",2017
s8603,"December 15, 2019",2001
s8604,"December 31, 2019",1997
s8605,"March 15, 2019",2018
s8606,"December 31, 2018",2018
s8607,"March 1, 2018",2016
s8608,"September 15, 2020",2001
s8609,"December 19, 2016",2016
s8610,"December 27, 2017",2016
s8611,"October 22, 2019",2015
s8612,"December 31, 2019",2007
s8613,"July 25, 2018",2007
s8614,"March 18, 2017",2016
s8615,"October 1, 2019",1996
s8616,"July 1, 2018",2008
s8617,"November 1, 2018",2014
s8618,"January 1, 2019",2014
s8619,"February 2, 2017",2016
s8620,"January 1, 2018",2017
s8621,"November 1, 2016",2015
s8622,"January 1, 2020",1990
s8623,"January 1, 2020",1995
s8624,"January 1, 2020",2001
s8625,"January 1, 2020",2004
s8626,"January 1, 2020",2015
s8627,"May 1, 2018",2018
s8628,"February 22, 2019",2016
s8629,"December 31, 2019",1985
s8630,"March 1, 2018",1995
s8631,"November 1, 2017",2014
s8632,"March 27, 2020",2019
s8633,"February 13, 2018",2017
s8634,"December 10, 2018",2017
s8635,"March 12, 2018",2017
s8636,"January 1, 2020",1969
s8637,"March 1, 2018",2017
s8638,"May 19, 2020",2015
s8639,"March 29, 2019",2010
s8640,"February 15, 2018",2012
s8641,"March 31, 2017",1944
s8642,"September 12, 2019",2013
s8643,"July 24, 2018",2014
s8644,"December 31, 2017",2010
s8645,"July 1, 2017",1990
s8646,"March 15, 2019",2018
s8647,"May 15, 2020",2018
s8648,"January 15, 2017",2015
s8649,"May 1, 2019",2018
s8650,"May 2, 2017",2016
s8651,"December 1, 2015",2015
s8652,"March 1, 2019",2008
s8653,"March 1, 2017",2013
s8654,"February 15, 2019",2015
s8655,"April 1, 2018",2016
s8656,"October 1, 2019",2006
s8657,"August 21, 2017",2017
s8658,"December 15, 2017",2017
s8659,"July 15, 2018",2013
