show_id,type,country
s7771,TV Show,"United States, New Zealand, Japan"
s7772,TV Show,United States
s7773,TV Show,"United States, New Zealand"
s7774,TV Show,United States
s7775,Movie,United States
s7776,Movie,United States
s7777,Movie,United States
s7778,TV Show,
s7779,Movie,United States
s7780,TV Show,
s7781,Movie,United States
s7782,Movie,United States
s7783,TV Show,United States
s7784,TV Show,"United States, France, Japan"
s7785,TV Show,"United States, Netherlands, Japan, France"
s7786,TV Show,"United States, France, Japan"
s7787,TV Show,United States
s7788,Movie,United States
s7789,Movie,United States
s7790,Movie,"India, Switzerland"
s7791,Movie,United States
s7792,Movie,India
s7793,Movie,United States
s7794,Movie,United States
s7795,Movie,Hong Kong
s7796,TV Show,
s7797,Movie,United States
s7798,Movie,United States
s7799,TV Show,United States
s7800,Movie,Canada
s7801,TV Show,Argentina
s7802,Movie,India
s7803,Movie,United States
s7804,Movie,"Canada, India"
s7805,Movie,United Kingdom
s7806,Movie,India
s7807,TV Show,India
s7808,Movie,United States
s7809,TV Show,United States
s7810,Movie,"United Kingdom, United States"
s7811,TV Show,Taiwan
s7812,Movie,"United States, Morocco"
s7813,TV Show,
s7814,TV Show,
s7815,Movie,United States
s7816,TV Show,
s7817,Movie,United States
s7818,Movie,United States
s7819,Movie,Brazil
s7820,Movie,India
s7821,Movie,United States
s7822,Movie,India
s7823,Movie,United States
s7824,Movie,China
s7825,Movie,India
s7826,Movie,India
s7827,Movie,United States
s7828,Movie,India
s7829,TV Show,India
s7830,Movie,"Singapore, Japan, France"
s7831,Movie,India
s7832,Movie,South Korea
s7833,Movie,India
s7834,Movie,Pakistan
s7835,Movie,United States
s7836,TV Show,India
s7837,Movie,Egypt
s7838,Movie,India
s7839,TV Show,
s7840,Movie,United States
s7841,TV Show,Mexico
s7842,Movie,Canada
s7843,TV Show,United States
s7844,Movie,Australia
s7845,Movie,United States
s7846,Movie,India
s7847,Movie,United Kingdom
s7848,TV Show,United States
s7849,Movie,
s7850,Movie,Egypt
s7851,TV Show,United Kingdom
s7852,Movie,United States
s7853,Movie,Malaysia
s7854,Movie,"Canada, Mexico, Germany, South Africa"
s7855,Movie,United States
s7856,Movie,"United Kingdom, United States, Canada"
s7857,TV Show,Canada
s7858,Movie,"Germany, France, United States, Canada, United Kingdom"
s7859,Movie,United States
s7860,Movie,United States
s7861,Movie,Hong Kong
s7862,Movie,India
s7863,TV Show,
s7864,Movie,"Hong Kong, United States"
s7865,TV Show,United Kingdom
s7866,Movie,"United States, United Kingdom"
s7867,Movie,Mexico
s7868,TV Show,United States
s7869,Movie,United States
s7870,Movie,India
s7871,TV Show,"United Kingdom, Ireland"
s7872,Movie,India
s7873,TV Show,India
s7874,Movie,India
s7875,Movie,India
s7876,Movie,Nigeria
s7877,Movie,Italy
s7878,Movie,United Kingdom
s7879,TV Show,"United States, Japan"
s7880,Movie,United States
s7881,Movie,United States
s7882,Movie,United States
s7883,Movie,United States
s7884,Movie,United States
s7885,Movie,United States
s7886,Movie,Egypt
s7887,Movie,United States
s7888,Movie,"United States, Uruguay"
s7889,Movie,"India, Canada"
s7890,Movie,"Ireland, Canada, United Kingdom, United States"
s7891,Movie,Canada
s7892,Movie,"United Kingdom, Germany"
s7893,TV Show,Thailand
s7894,Movie,
s7895,Movie,United States
s7896,Movie,United States
s7897,TV Show,United States
s7898,TV Show,Mexico
s7899,Movie,India
s7900,Movie,Mexico
s7901,Movie,Hong Kong
s7902,Movie,"United States, Germany, Australia"
s7903,Movie,India
s7904,Movie,United States
s7905,Movie,United States
s7906,Movie,United States
s7907,TV Show,Japan
s7908,Movie,United States
s7909,TV Show,United States
s7910,Movie,United States
s7911,Movie,India
s7912,Movie,Italy
s7913,Movie,United States
s7914,Movie,India
s7915,Movie,"Italy, France"
s7916,Movie,Turkey
s7917,Movie,Canada
s7918,Movie,India
s7919,TV Show,Pakistan
s7920,Movie,India
s7921,Movie,United States
s7922,Movie,India
s7923,Movie,India
s7924,Movie,India
s7925,Movie,Egypt
s7926,Movie,India
s7927,Movie,India
s7928,Movie,Egypt
s7929,Movie,"South Africa, United States"
s7930,Movie,
s7931,Movie,United States
s7932,Movie,India
s7933,Movie,India
s7934,Movie,United States
s7935,Movie,"Australia, France, Ireland"
s7936,Movie,France
s7937,Movie,Canada
s7938,Movie,"Australia, India"
s7939,Movie,India
s7940,Movie,India
s7941,Movie,India
s7942,Movie,United States
s7943,TV Show,
s7944,Movie,India
s7945,Movie,India
s7946,Movie,United States
s7947,Movie,United States
s7948,Movie,Egypt
s7949,TV Show,United States
s7950,Movie,"United States, United Kingdom, Australia"
s7951,Movie,United States
s7952,Movie,United States
s7953,Movie,United States
s7954,TV Show,United States
s7955,Movie,"Italy, France"
s7956,Movie,United States
s7957,Movie,United States
s7958,Movie,United States
s7959,Movie,United States
s7960,Movie,United States
s7961,Movie,"United States, United Kingdom, Canada, Japan"
s7962,Movie,United States
s7963,Movie,United States
s7964,Movie,United States
s7965,Movie,United States
s7966,Movie,"Sweden, United Kingdom, Finland"
s7967,Movie,United States
s7968,Movie,"Hong Kong, Taiwan"
s7969,TV Show,South Korea
s7970,Movie,"United States, United Kingdom, Spain, South Korea"
s7971,Movie,United States
s7972,Movie,United States
s7973,Movie,United States
s7974,Movie,United Kingdom
s7975,Movie,United States
s7976,Movie,United Kingdom
s7977,Movie,United States
s7978,Movie,United Kingdom
s7979,Movie,United Kingdom
s7980,Movie,"United States, United Kingdom"
s7981,Movie,Turkey
s7982,Movie,"United Kingdom, France, United States"
s7983,TV Show,Canada
s7984,Movie,Guatemala
s7985,TV Show,Ukraine
s7986,Movie,United States
s7987,Movie,United States
s7988,Movie,United States
s7989,Movie,"United Kingdom, France"
s7990,Movie,Mexico
s7991,Movie,United States
s7992,TV Show,Israel
s7993,Movie,India
s7994,TV Show,"Italy, South Africa, West Germany, Australia, United States"
s7995,Movie,India
s7996,Movie,India
s7997,Movie,India
s7998,Movie,Hong Kong
s7999,Movie,United States
s8000,Movie,India
s8001,Movie,United States
s8002,Movie,United States
s8003,TV Show,"United Kingdom, United States"
s8004,Movie,"United States, Germany, United Kingdom, Australia"
s8005,Movie,India
s8006,Movie,United States
s8007,Movie,Australia
s8008,Movie,Australia
s8009,Movie,India
s8010,Movie,United States
s8011,Movie,"United States, United Arab Emirates"
s8012,Movie,"United Kingdom, United States"
s8013,Movie,"India, United States"
s8014,Movie,Thailand
s8015,Movie,"Italy, France, Switzerland"
s8016,TV Show,United States
s8017,Movie,India
s8018,Movie,United States
s8019,Movie,"Canada, France, United States"
s8020,Movie,United States
s8021,TV Show,Russia
s8022,TV Show,"Colombia, Mexico, United States"
s8023,TV Show,"United States, Colombia"
s8024,Movie,India
s8025,Movie,Indonesia
s8026,Movie,"Switzerland, United States"
s8027,Movie,Peru
s8028,Movie,United States
s8029,Movie,United States
s8030,Movie,"Thailand, Canada, United States"
s8031,TV Show,United States
s8032,TV Show,United States
s8033,Movie,"China, Hong Kong, United States"
s8034,Movie,"China, Hong Kong"
s8035,Movie,"United States, France"
s8036,Movie,United States
s8037,Movie,United States
s8038,Movie,United States
s8039,Movie,United States
s8040,Movie,United States
s8041,TV Show,United States
s8042,Movie,"United Kingdom, New Zealand"
s8043,Movie,United States
s8044,Movie,United States
s8045,Movie,United States
s8046,Movie,United States
s8047,Movie,United States
s8048,Movie,India
s8049,Movie,United States
s8050,Movie,Indonesia
s8051,Movie,Mexico
s8052,Movie,United States
s8053,Movie,United States
s8054,Movie,"Czech Republic, United Kingdom, France"
s8055,Movie,United States
s8056,Movie,United States
s8057,Movie,"Australia, United Kingdom, Canada"
s8058,Movie,United States
s8059,TV Show,Thailand
s8060,Movie,United States
s8061,Movie,United States
s8062,Movie,United Kingdom
s8063,TV Show,United States
s8064,Movie,United States
s8065,TV Show,United States
s8066,Movie,United States
s8067,Movie,United Kingdom
s8068,Movie,United States
s8069,Movie,United States
s8070,Movie,United Kingdom
s8071,TV Show,United States
s8072,Movie,United States
s8073,Movie,"United States, France"
s8074,Movie,"Jamaica, United States"
s8075,Movie,United States
s8076,Movie,United States
s8077,Movie,United States
s8078,Movie,Spain
s8079,Movie,United States
s8080,Movie,United States
s8081,Movie,Canada
s8082,Movie,"Canada, United States, United Kingdom"
s8083,Movie,United States
s8084,TV Show,United States
s8085,Movie,United Kingdom
s8086,TV Show,Switzerland
s8087,Movie,United States
s8088,Movie,United States
s8089,Movie,Egypt
s8090,Movie,United States
s8091,Movie,India
s8092,Movie,Thailand
s8093,Movie,United States
s8094,TV Show,"United States, Canada"
s8095,TV Show,South Korea
s8096,Movie,United States
s8097,Movie,"Australia, United Kingdom, United States, New Zealand, Italy, France"
s8098,TV Show,United States
s8099,Movie,India
s8100,Movie,United States
s8101,Movie,Canada
s8102,Movie,"United States, United Kingdom"
s8103,TV Show,"France, United States, Canada"
s8104,Movie,"Australia, United Kingdom"
s8105,Movie,"Netherlands, Belgium"
s8106,Movie,United States
s8107,Movie,United States
s8108,TV Show,South Korea
s8109,Movie,Brazil
s8110,TV Show,
s8111,Movie,United States
s8112,Movie,United States
s8113,Movie,"Italy, France"
s8114,Movie,Thailand
s8115,Movie,India
s8116,Movie,Israel
s8117,Movie,"United Kingdom, France, Canada, Belgium, United States"
s8118,TV Show,South Korea
s8119,Movie,United States
s8120,Movie,"Denmark, United Kingdom, Sweden"
s8121,Movie,"India, France"
s8122,TV Show,India
s8123,Movie,India
s8124,Movie,United States
s8125,Movie,India
s8126,TV Show,"United States, South Korea, China"
s8127,Movie,United States
s8128,Movie,United States
s8129,Movie,United States
s8130,TV Show,United Kingdom
s8131,Movie,United States
s8132,Movie,Indonesia
s8133,TV Show,United States
s8134,Movie,United States
s8135,Movie,United States
s8136,Movie,United States
s8137,Movie,India
s8138,TV Show,
s8139,Movie,"United States, United Kingdom"
s8140,Movie,"United States, Canada"
s8141,Movie,"United States, Sweden"
s8142,Movie,"China, Hong Kong"
s8143,Movie,Hong Kong
s8144,TV Show,United States
s8145,Movie,India
s8146,Movie,India
s8147,Movie,"United States, Germany"
s8148,TV Show,"France, United States"
s8149,TV Show,"United Kingdom, United States"
s8150,Movie,India
s8151,Movie,France
s8152,Movie,United States
s8153,Movie,United States
s8154,Movie,Egypt
s8155,Movie,United States
s8156,Movie,United States
s8157,Movie,India
s8158,Movie,United States
s8159,Movie,"Hong Kong, United States"
s8160,Movie,"United States, Hong Kong"
s8161,Movie,
s8162,Movie,India
s8163,Movie,"United States, Kazakhstan"
s8164,Movie,"Argentina, France, United States, Germany, Qatar"
s8165,Movie,Hong Kong
s8166,TV Show,Mexico
s8167,Movie,"United States, Germany, United Kingdom"
s8168,Movie,"United States, Germany, United Kingdom, Italy"
s8169,Movie,France
s8170,Movie,United States
s8171,Movie,India
s8172,Movie,"United Kingdom, India"
s8173,TV Show,India
s8174,TV Show,India
s8175,TV Show,United States
s8176,TV Show,United States
s8177,Movie,United States
s8178,Movie,"Mexico, Spain"
s8179,Movie,Canada
s8180,Movie,United States
s8181,TV Show,
s8182,Movie,Canada
s8183,TV Show,Australia
s8184,Movie,United States
s8185,Movie,"United States, New Zealand, United Kingdom"
s8186,Movie,Argentina
s8187,Movie,South Korea
s8188,Movie,United States
s8189,Movie,United States
s8190,TV Show,United States
s8191,Movie,"Finland, United States"
s8192,Movie,United States
s8193,Movie,Egypt
s8194,TV Show,Singapore
s8195,Movie,"Spain, France, Uruguay"
s8196,Movie,"Canada, United States"
s8197,Movie,"United States, Canada"
s8198,Movie,"France, Canada, United States"
s8199,Movie,"United Kingdom, United States"
s8200,TV Show,
s8201,Movie,United States
s8202,Movie,United Kingdom
s8203,Movie,United States
s8204,Movie,Hong Kong
s8205,Movie,United States
s8206,Movie,United States
s8207,TV Show,
s8208,TV Show,Brazil
s8209,TV Show,United Kingdom
s8210,TV Show,United Kingdom
s8211,Movie,United States
s8212,Movie,United States
s8213,Movie,"Canada, United States"
s8214,Movie,United States
s8215,TV Show,United Kingdom
s8216,Movie,United States
s8217,TV Show,United Kingdom
s8218,Movie,United States
s8219,Movie,France
s8220,Movie,United States
s8221,Movie,United States
s8222,Movie,"United States, Canada, China"
s8223,Movie,"United Kingdom, United States"
s8224,Movie,United States
s8225,Movie,United States
s8226,Movie,"Ireland, Canada, Luxembourg, United States, United Kingdom, Philippines, India"
s8227,Movie,United States
s8228,Movie,Nigeria
s8229,Movie,"United States, Czech Republic, United Kingdom"
s8230,Movie,United States
s8231,Movie,
s8232,Movie,Hong Kong
s8233,Movie,"United States, China"
s8234,Movie,United States
s8235,Movie,"Israel, Germany"
s8236,TV Show,India
s8237,Movie,Canada
s8238,Movie,United States
s8239,Movie,United States
s8240,Movie,United States
s8241,Movie,Egypt
s8242,Movie,Nigeria
s8243,Movie,United States
s8244,TV Show,Australia
s8245,Movie,Egypt
s8246,Movie,"Spain, Mexico"
s8247,Movie,"Mexico, France"
s8248,Movie,"United Kingdom, United States"
s8249,Movie,United States
s8250,Movie,United States
s8251,TV Show,United Kingdom
s8252,Movie,United States
s8253,Movie,United States
s8254,Movie,Canada
s8255,Movie,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States"
s8256,Movie,Egypt
s8257,Movie,United States
s8258,TV Show,South Korea
s8259,Movie,United States
s8260,Movie,United States
s8261,Movie,Poland
s8262,Movie,"United Kingdom, Japan, United States"
s8263,TV Show,United States
s8264,Movie,"United Kingdom, United States"
s8265,Movie,India
s8266,Movie,Indonesia
s8267,Movie,"United States, United Kingdom"
s8268,Movie,India
s8269,Movie,United Kingdom
s8270,Movie,Australia
s8271,Movie,"Austria, United States"
s8272,TV Show,"Canada, Australia"
s8273,Movie,"United States, Hong Kong"
s8274,Movie,"Argentina, Chile"
s8275,Movie,United States
s8276,Movie,"Italy, United States"
s8277,Movie,United States
s8278,TV Show,Japan
s8279,Movie,United States
s8280,Movie,United States
s8281,Movie,Indonesia
s8282,Movie,"United States, Hong Kong"
s8283,TV Show,Canada
s8284,Movie,United States
s8285,Movie,United States
s8286,Movie,United States
s8287,Movie,"United Kingdom, Lithuania"
s8288,TV Show,United States
s8289,Movie,United States
s8290,Movie,United States
s8291,Movie,United States
s8292,Movie,"United Kingdom, United States"
s8293,Movie,United States
s8294,TV Show,United Kingdom
s8295,Movie,United Kingdom
s8296,Movie,United States
s8297,Movie,United States
s8298,Movie,Nigeria
s8299,Movie,United States
s8300,Movie,"United States, Greece, United Kingdom"
s8301,Movie,Brazil
s8302,Movie,United States
s8303,TV Show,United Kingdom
s8304,Movie,Hong Kong
s8305,Movie,United States
s8306,Movie,United States
s8307,Movie,Hong Kong
s8308,Movie,"United States, China"
s8309,Movie,United States
s8310,Movie,"United Kingdom, China, United States, India"
s8311,Movie,United Kingdom
s8312,TV Show,United States
s8313,Movie,"United States, Greece"
s8314,Movie,New Zealand
s8315,Movie,United States
s8316,TV Show,"United Kingdom, United States"
s8317,TV Show,Norway
s8318,Movie,Indonesia
s8319,Movie,United States
s8320,Movie,United States
s8321,Movie,"United States, Sweden, Norway"
s8322,TV Show,India
s8323,Movie,Israel
s8324,Movie,United States
s8325,Movie,United States
s8326,Movie,United States
s8327,Movie,"United Kingdom, United States, Morocco"
s8328,Movie,"United States, United Kingdom, Morocco"
s8329,Movie,
s8330,Movie,
s8331,Movie,South Korea
s8332,TV Show,United Kingdom
s8333,Movie,India
s8334,Movie,"United States, Australia"
s8335,TV Show,United Kingdom
s8336,Movie,United States
s8337,TV Show,United States
s8338,Movie,United States
s8339,Movie,United States
s8340,Movie,"Spain, Canada, United States"
s8341,Movie,Canada
s8342,Movie,United States
s8343,Movie,Canada
